1,1,1,9.47,1152312
1,1,2,10.9,1152340
1,1,3,10.92,1152084
1,1,4,9.67,1152204
1,1,5,11.27,1152260
1,1,6,10.66,1152252
1,1,7,10.89,1152384
1,1,8,11.82,1152396
1,1,9,10.76,1152316
1,1,10,11.48,1149340
2,1,1,9.54,1152316
2,1,2,10.46,1152156
2,1,3,10.98,1152408
2,1,4,11.22,1152212
2,1,5,10.66,1152248
2,1,6,11.08,1152296
2,1,7,10.85,1152328
2,1,8,10.63,1152064
2,1,9,9.44,1152400
2,1,10,10.77,1152232
4,1,1,10.59,1152064
4,1,2,10.65,1152244
4,1,3,11.98,1152380
4,1,4,9.64,1152204
4,1,5,10.52,1152344
4,1,6,11.12,1152088
4,1,7,10.31,1152324
4,1,8,10.3,1152408
4,1,9,9.41,1152136
4,1,10,10.83,1152552
8,1,1,12.67,1152500
8,1,2,11.85,1152620
8,1,3,10.96,1152644
8,1,4,11.52,1152596
8,1,5,12.27,1152248
8,1,6,11.46,1152344
8,1,7,11.05,1149408
8,1,8,11.45,1152584
8,1,9,10.81,1152396
8,1,10,11.21,1152404
16,1,1,11.84,1152528
16,1,2,10.84,1152492
16,1,3,10.66,1152444
16,1,4,11.27,1152600
16,1,5,11.31,1152508
16,1,6,10.71,1152536
16,1,7,11.3,1152452
16,1,8,11.41,1152416
16,1,9,10.97,1152348
16,1,10,11.47,1152488
1,2,1,13.25,1480152
1,2,2,14.37,1478360
1,2,3,15.15,1477932
1,2,4,15.29,1477824
1,2,5,14.46,1476608
1,2,6,14.36,1478936
1,2,7,15.5,1479260
1,2,8,14.33,1475956
1,2,9,14.59,1478168
1,2,10,14.19,1477960
2,2,1,12.77,1477316
2,2,2,13.21,1477864
2,2,3,12.01,1477760
2,2,4,12.39,1479128
2,2,5,13.09,1478884
2,2,6,12.18,1477416
2,2,7,13.18,1478100
2,2,8,13.37,1489752
2,2,9,12.67,1477848
2,2,10,13,1475972
4,2,1,12.86,1478496
4,2,2,12.88,1477008
4,2,3,12.21,1478456
4,2,4,13.21,1477780
4,2,5,12.36,1479096
4,2,6,12.42,1478568
4,2,7,12.42,1478592
4,2,8,12.95,1478460
4,2,9,12.08,1478284
4,2,10,12.89,1478388
8,2,1,13.15,1488144
8,2,2,12.73,1483100
8,2,3,13.15,1486800
8,2,4,13.4,1481232
8,2,5,13.08,1487456
8,2,6,13.66,1483204
8,2,7,13.4,1487828
8,2,8,13.79,1481980
8,2,9,12.6,1481916
8,2,10,12.63,1481456
16,2,1,13.54,1489252
16,2,2,14.09,1488472
16,2,3,12.82,1479240
16,2,4,13.58,1488160
16,2,5,12.79,1488756
16,2,6,13.31,1482308
16,2,7,12.62,1482068
16,2,8,12.43,1481104
16,2,9,13.85,1488704
16,2,10,13.65,1481436
1,4,1,21.28,1824884
1,4,2,22.39,1835536
1,4,3,22.21,1822524
1,4,4,22.46,1822540
1,4,5,22.87,1822400
1,4,6,22.76,1822708
1,4,7,22.27,1821828
1,4,8,21.21,1823244
1,4,9,22.34,1824624
1,4,10,22.97,1824812
2,4,1,17.1,1787104
2,4,2,16.41,1802736
2,4,3,16.92,1793904
2,4,4,16.54,1864048
2,4,5,17.95,1787168
2,4,6,16.62,1791520
2,4,7,16.96,1795800
2,4,8,16.53,1786692
2,4,9,17.87,1828896
2,4,10,17.91,1858856
4,4,1,14.67,1882004
4,4,2,14.74,1878420
4,4,3,14.38,1876404
4,4,4,14.78,1865684
4,4,5,15.28,1880452
4,4,6,14.33,1876236
4,4,7,14.8,1881192
4,4,8,14.85,1873168
4,4,9,15.36,1884572
4,4,10,14.86,1884524
8,4,1,15.44,1837544
8,4,2,15.86,1838248
8,4,3,16.42,1843112
8,4,4,15.46,1891104
8,4,5,15.09,1840160
8,4,6,15.31,1835532
8,4,7,15.14,1830640
8,4,8,15.41,1842036
8,4,9,15.63,1832452
8,4,10,16.33,1883696
16,4,1,15.76,1847380
16,4,2,15.35,1844752
16,4,3,15.9,1850760
16,4,4,16.38,1844356
16,4,5,15.4,1842232
16,4,6,15.66,1912512
16,4,7,15.78,1855588
16,4,8,15.07,1902232
16,4,9,15.11,1912832
16,4,10,15.14,1913384
1,8,1,40.93,2516956
1,8,2,43.13,2536560
1,8,3,43.73,2508792
1,8,4,43.02,2536300
1,8,5,43.58,2535640
1,8,6,43.01,2507760
1,8,7,44.75,2498764
1,8,8,46.35,2490552
1,8,9,43.23,2516384
1,8,10,42.35,2516476
2,8,1,28.52,2369412
2,8,2,29.15,2439344
2,8,3,29.22,2417860
2,8,4,28.84,2424564
2,8,5,29.18,2406676
2,8,6,29.57,2444808
2,8,7,28.86,2428832
2,8,8,28.07,2396112
2,8,9,28.22,2404436
2,8,10,29.35,2431384
4,8,1,20.99,2160872
4,8,2,20.29,2140884
4,8,3,21.35,2145760
4,8,4,21,2261888
4,8,5,20.57,2260760
4,8,6,21.33,2132084
4,8,7,21.64,2124596
4,8,8,21.16,2122660
4,8,9,21.43,2144280
4,8,10,20.21,2257328
8,8,1,20.76,2199032
8,8,2,18.51,2191020
8,8,3,19.53,2179004
8,8,4,19.57,2199572
8,8,5,19.73,2204460
8,8,6,19.5,2210772
8,8,7,20.34,2216584
8,8,8,19.14,2205656
8,8,9,20.54,2216164
8,8,10,18.64,2205180
16,8,1,21.49,2238288
16,8,2,18.85,2209364
16,8,3,21.29,2245568
16,8,4,21.46,2222600
16,8,5,21.47,2222928
16,8,6,21.25,2253304
16,8,7,21.59,2239592
16,8,8,21.71,2253720
16,8,9,20.85,2246056
16,8,10,21.6,2236228
1,16,1,74.2,3582044
1,16,2,78.13,3556844
1,16,3,76.66,3581980
1,16,4,76.34,3589308
1,16,5,75.94,3588380
1,16,6,77.98,3561260
1,16,7,75.84,3577436
1,16,8,77.17,3560940
1,16,9,78.45,3540280
1,16,10,75.28,3579012
2,16,1,47.79,3491200
2,16,2,47.69,3387092
2,16,3,46.65,3271792
2,16,4,47.45,3507340
2,16,5,48.1,3488764
2,16,6,48.01,3485628
2,16,7,47.44,3507432
2,16,8,48.33,3503876
2,16,9,48.36,3504712
2,16,10,49.51,3489476
4,16,1,32.79,3081472
4,16,2,33.36,3054700
4,16,3,33.5,3075064
4,16,4,32.52,3082548
4,16,5,32.59,3088252
4,16,6,32.6,3061740
4,16,7,32.5,3015592
4,16,8,31.8,3094000
4,16,9,32.38,3148940
4,16,10,32.88,3091384
8,16,1,28.12,2862196
8,16,2,29.49,2866180
8,16,3,29.19,2904308
8,16,4,27.1,2864368
8,16,5,29.61,2872268
8,16,6,29.15,2878056
8,16,7,28.34,2883740
8,16,8,27.14,2854436
8,16,9,28.17,2857792
8,16,10,27.95,2851760
16,16,1,29.14,2907404
16,16,2,28.81,2907816
16,16,3,29.74,2941760
16,16,4,29.4,2927180
16,16,5,27.42,2905900
16,16,6,28.82,2896100
16,16,7,29.54,2929428
16,16,8,28.76,2918644
16,16,9,29.27,2937088
16,16,10,30.03,2921472
1,32,1,170.72,5932780
1,32,2,176.08,5881940
1,32,3,174.88,5846048
1,32,4,177.13,5887880
1,32,5,177.46,5928916
1,32,6,177.1,5829156
1,32,7,178.26,5927508
1,32,8,176.74,5931052
1,32,9,178.85,5926988
1,32,10,178.31,5937912
2,32,1,100.26,5666564
2,32,2,103.92,5452888
2,32,3,101.38,5571540
2,32,4,103.89,5608464
2,32,5,102.02,5565756
2,32,6,103.5,5641212
2,32,7,104.01,5654832
2,32,8,106.38,5493872
2,32,9,100.45,5583644
2,32,10,100.84,5573056
4,32,1,66.88,4828760
4,32,2,66.15,4850648
4,32,3,63.93,4861776
4,32,4,66.1,4857604
4,32,5,65.65,4938420
4,32,6,64.25,4828432
4,32,7,64.32,4899612
4,32,8,65.28,4864044
4,32,9,65.72,4870552
4,32,10,64.74,4854344
8,32,1,46.32,4306764
8,32,2,52.68,4303428
8,32,3,46.42,4263428
8,32,4,44.06,4311352
8,32,5,44.84,4321564
8,32,6,46.77,4290172
8,32,7,47.08,4268708
8,32,8,45.48,4313500
8,32,9,44.42,4315084
8,32,10,44.21,4326188
16,32,1,46.9,4341872
16,32,2,48.24,4361324
16,32,3,45.54,4360664
16,32,4,46.75,4347832
16,32,5,48.23,4327556
16,32,6,46.04,4398000
16,32,7,47.79,4352784
16,32,8,45.6,4374340
16,32,9,45.22,4374572
16,32,10,45.45,4390620
1,64,1,338.67,10173956
1,64,2,339.77,10220020
1,64,3,354.01,10229544
1,64,4,349.09,10220900
1,64,5,340.29,10222332
1,64,6,304.61,10218280
1,64,7,294.45,10143996
1,64,8,301.6,10149476
1,64,9,301.68,10173100
1,64,10,300.88,10171500
2,64,1,168.6,9507120
2,64,2,170.61,9506808
2,64,3,167.8,9525308
2,64,4,171.66,9508372
2,64,5,172.05,9533348
2,64,6,172.23,9523936
2,64,7,177.54,9543616
2,64,8,169.11,9507920
2,64,9,175.95,9528224
2,64,10,167.51,9520360
4,64,1,106.71,8652452
4,64,2,107.71,8750324
4,64,3,106.71,8732364
4,64,4,106.04,8691344
4,64,5,109.58,8665572
4,64,6,106.48,8698132
4,64,7,106.55,8676880
4,64,8,98.74,8687700
4,64,9,99.83,8655264
4,64,10,106.79,8763632
8,64,1,74.42,6965088
8,64,2,68.83,6891448
8,64,3,74.48,6836592
8,64,4,73.56,6795636
8,64,5,73.74,6790964
8,64,6,71.89,6918396
8,64,7,69.93,6955160
8,64,8,69.82,7004872
8,64,9,68.67,6938012
8,64,10,70.18,7031284
16,64,1,75.81,6859520
16,64,2,70.7,6873224
16,64,3,69.94,6905744
16,64,4,68.64,6917916
16,64,5,71.1,6894572
16,64,6,74.33,6888688
16,64,7,69.43,6853960
16,64,8,69.21,6868084
16,64,9,69.46,6887756
16,64,10,69.79,6902316
